Order ID,Order Date,Order_Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Discount_Percentage_onSales,Profit,Profit-Margin,Payment Mode
10156,12/22/2024,,Ivana Hegde,West,Surat,Beauty,Foundation,Foundation Nihil,4,"$43,826.00",5,"$166,538.80",0.00,"$17,272.57",10.37,Credit Card
10157,4/7/2024,,Vardaniya Ramaswamy,East,Patna,Toys,Action Figure,Action Figure Enim,1,"$39,221.00",15,"$33,337.85",0.04,"$2,238.25",6.71,Debit Card
10158,2/3/2025,,Ela Chakraborty,North,Lucknow,Toys,RC Car,RC Car In,1,"$54,312.00",0,"$54,312.00",0.00,"$10,936.17",20.14,Net Banking
10159,6/21/2025,,Taimur Tara,East,Ranchi,Clothing,Kids Wear,Kids Wear Aliquid,1,"$15,748.00",0,"$15,748.00",0.00,"$2,754.67",17.49,COD
10160,7/31/2024,,Hrishita Chanda,West,Pune,Electronics,Headphones,Headphones Labore,2,"$68,044.00",10,"$122,479.20",0.01,"$10,609.67",8.66,COD
10161,9/26/2025,,Myra Handa,West,Pune,Home Decor,Clock,Clock Officia,5,"$8,465.00",0,"$42,325.00",0.00,"$8,053.70",19.03,COD
10162,7/22/2024,,Anvi Mammen,East,Patna,Furniture,Sofa,Sofa Dolor,1,"$63,767.00",20,"$51,013.60",0.04,"$4,109.49",8.06,COD
10163,9/14/2024,,Shamik Walla,East,Patna,Books,Biography,Biography Mollitia,5,"$43,178.00",0,"$215,890.00",0.00,"$19,440.44",9.00,Credit Card
10164,6/21/2024,,Inaaya  Tandon,South,Hyderabad,Kitchen,Juicer,Juicer Possimus,5,"$44,801.00",15,"$190,404.25",0.01,"$16,507.93",8.67,UPI
10165,8/21/2025,,Shayak Sekhon,North,Amritsar,Home Decor,Cushion,Cushion Quasi,4,"$71,174.00",5,"$270,461.20",0.00,"$51,178.34",18.92,Credit Card
10166,9/18/2025,,Mehul Wable,West,Surat,Books,Comics,Comics Ad,2,"$56,852.00",5,"$108,018.80",0.00,"$15,879.48",14.70,Debit Card
10167,4/1/2025,,Raghav Samra,West,Pune,Furniture,Table,Table Expedita,3,"$8,167.00",15,"$20,825.85",0.07,"$3,866.48",18.57,Net Banking
10168,4/7/2024,,Kiara Saha,West,Goa,Sports,Dumbbells,Dumbbells Voluptatem,2,"$59,433.00",10,"$106,979.40",0.01,"$24,846.59",23.23,Credit Card
10169,3/21/2024,,Yasmin Kamdar,South,Bangalore,Groceries,Wheat,Wheat Beatae,3,"$42,341.00",0,"$127,023.00",0.00,"$22,887.76",18.02,COD
10170,7/28/2025,,Inaaya  Walla,North,Lucknow,Sports,Tennis Racket,Tennis Racket Doloremque,5,"$23,230.00",10,"$104,535.00",0.01,"$22,068.31",21.11,Debit Card
10171,6/29/2024,,Saira Kapoor,East,Guwahati,Sports,Football,Football Nesciunt,3,"$39,790.00",0,"$119,370.00",0.00,"$25,753.35",21.57,Debit Card
10172,10/29/2024,,Uthkarsh Grewal,North,Delhi,Kitchen,Mixer Grinder,Mixer Grinder Officia,3,"$15,794.00",15,"$40,274.70",0.04,"$4,036.00",10.02,Net Banking
10173,1/16/2025,,Amira Chakraborty,South,Hyderabad,Clothing,Men's Wear,Men's Wear Quos,1,"$10,635.00",0,"$10,635.00",0.00,"$1,958.69",18.42,UPI
10174,4/16/2025,,Nakul Srivastava,East,Patna,Toys,Action Figure,Action Figure Dolor,1,"$64,954.00",10,"$58,458.60",0.02,"$6,815.40",11.66,COD
10175,9/28/2024,,Saanvi Vasa,East,Guwahati,Furniture,Bed,Bed Eius,1,"$47,269.00",20,"$37,815.20",0.05,"$3,812.60",10.08,Net Banking
10176,12/23/2023,,Ritvik Agarwal,North,Jaipur,Beauty,Face Cream,Face Cream Id,5,"$21,181.00",15,"$90,019.25",0.02,"$4,561.60",5.07,Credit Card
10177,6/17/2024,,Yasmin Sachdeva,North,Jaipur,Electronics,Camera,Camera At,2,"$40,371.00",0,"$80,742.00",0.00,"$17,592.37",21.79,Debit Card
10178,11/13/2024,,Sara Chaudry,West,Ahmedabad,Toys,Board Game,Board Game Ab,5,"$18,936.00",10,"$85,212.00",0.01,"$9,790.15",11.49,Debit Card
10179,10/21/2024,,Aarush Vig,East,Kolkata,Furniture,Cabinet,Cabinet A,1,"$44,366.00",20,"$35,492.80",0.06,"$8,735.61",24.61,UPI
10180,3/25/2025,,Drishya Dasgupta,West,Mumbai,Books,Biography,Biography Deserunt,1,"$54,330.00",0,"$54,330.00",0.00,"$8,921.70",16.42,UPI
10181,8/3/2024,,Jayan Sidhu,South,Chennai,Groceries,Oil,Oil In,4,"$27,952.00",20,"$89,446.40",0.02,"$11,672.93",13.05,COD
10182,8/2/2024,,Jivin Kaul,South,Thiruvananthapuram,Clothing,Accessories,Accessories Culpa,5,"$10,007.00",0,"$50,035.00",0.00,"$11,418.45",22.82,UPI
10183,12/2/2023,,Aaina Lalla,East,Ranchi,Home Decor,Lamp,Lamp Exercitationem,2,"$8,172.00",0,"$16,344.00",0.00,"$3,724.06",22.79,Net Banking
10184,2/27/2025,,Aayush Setty,East,Bhubaneswar,Electronics,Mobile,Mobile Magnam,5,"$27,145.00",10,"$122,152.50",0.01,"$24,218.26",19.83,Credit Card
10185,10/9/2024,,Jivin Cheema,South,Bangalore,Beauty,Perfume,Perfume Neque,4,"$73,974.00",0,"$295,896.00",0.00,"$36,664.27",12.39,Net Banking
10186,4/20/2025,,Ritvik Shah,North,Lucknow,Sports,Cricket Bat,Cricket Bat Delectus,4,"$36,775.00",5,"$139,745.00",0.00,"$17,301.90",12.38,Net Banking
10187,8/3/2024,,Samiha Halder,South,Hyderabad,Kitchen,Cookware Set,Cookware Set Minima,2,"$8,566.00",15,"$14,562.20",0.10,"$2,893.23",19.87,Credit Card
10188,6/23/2024,,Emir Subramaniam,South,Coimbatore,Toys,Puzzle,Puzzle Nulla,2,"$10,036.00",0,"$20,072.00",0.00,"$2,542.42",12.67,Net Banking
10189,12/4/2023,,Lakshay Kari,North,Chandigarh,Furniture,Chair,Chair Veniam,4,"$33,969.00",10,"$122,288.40",0.01,"$16,649.69",13.62,UPI
10190,10/19/2023,,Navya Vora,East,Ranchi,Clothing,Shoes,Shoes Dolores,2,"$29,047.00",20,"$46,475.20",0.04,"$7,880.96",16.96,Debit Card
10191,8/22/2024,,Prerak Chakrabarti,East,Patna,Home Decor,Wall Art,Wall Art Quidem,4,"$15,118.00",15,"$51,401.20",0.03,"$2,930.42",5.70,Net Banking
10192,5/14/2025,,Vedika Sane,East,Bhubaneswar,Sports,Football,Football Architecto,4,"$24,282.00",10,"$87,415.20",0.01,"$6,313.56",7.22,Debit Card
10193,10/10/2023,,Khushi Chada,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Aliquid,1,"$57,488.00",20,"$45,990.40",0.04,"$10,796.45",23.48,Debit Card
10194,8/16/2024,,Mehul Lala,West,Surat,Kitchen,Refrigerator,Refrigerator Quibusdam,1,"$68,404.00",5,"$64,983.80",0.01,"$10,469.59",16.11,COD
10195,1/2/2025,,Lagan Walla,North,Delhi,Furniture,Sofa,Sofa Voluptas,4,"$27,157.00",15,"$92,333.80",0.02,"$8,406.91",9.10,Net Banking
10196,8/24/2024,,Manikya Wali,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Nam,1,"$13,561.00",0,"$13,561.00",0.00,"$1,296.86",9.56,Debit Card
10197,4/17/2024,,Hunar Sastry,West,Mumbai,Furniture,Table,Table Iusto,4,"$72,077.00",10,"$259,477.20",0.00,"$34,177.07",13.17,Debit Card
10198,1/22/2024,,Tarini Talwar,West,Ahmedabad,Clothing,Accessories,Accessories Aspernatur,3,"$40,130.00",5,"$114,370.50",0.00,"$17,660.94",15.44,Net Banking
10199,6/20/2024,,Dharmajan Sampath,West,Surat,Furniture,Sofa,Sofa Dolorum,2,"$48,439.00",10,"$87,190.20",0.01,"$19,167.89",21.98,Net Banking
10200,10/30/2024,,Yakshit Tank,North,Delhi,Beauty,Face Cream,Face Cream Necessitatibus,5,"$50,870.00",20,"$203,480.00",0.01,"$18,437.07",9.06,COD
10201,7/11/2024,,Nishith Bora,West,Goa,Clothing,Men's Wear,Men's Wear Quia,1,"$73,982.00",15,"$62,884.70",0.02,"$6,713.01",10.68,Debit Card
10202,5/3/2024,,Riya Thaker,East,Bhubaneswar,Toys,Board Game,Board Game Ipsa,4,"$27,226.00",20,"$87,123.20",0.02,"$7,321.18",8.40,Debit Card
10203,2/10/2024,,Baiju Barman,North,Jaipur,Toys,Doll,Doll Soluta,2,"$39,988.00",5,"$75,977.20",0.01,"$11,786.61",15.51,COD
10204,9/6/2025,,Damini Kohli,West,Surat,Sports,Dumbbells,Dumbbells Unde,4,"$65,084.00",10,"$234,302.40",0.00,"$21,939.10",9.36,UPI
10205,5/16/2025,,Hansh Bali,East,Guwahati,Groceries,Rice,Rice Odit,2,"$32,591.00",5,"$61,922.90",0.01,"$11,144.15",18.00,UPI
10206,1/15/2025,,Stuvan Arora,West,Mumbai,Clothing,Kids Wear,Kids Wear Sed,3,"$19,535.00",10,"$52,744.50",0.02,"$5,396.94",10.23,Debit Card
10207,5/13/2024,,Devansh Bhatti,West,Mumbai,Books,Non-Fiction,Non-Fiction Occaecati,4,"$22,065.00",10,"$79,434.00",0.01,"$9,292.82",11.70,Debit Card
10208,9/14/2024,,Devansh Bains,West,Mumbai,Beauty,Shampoo,Shampoo Provident,2,"$48,559.00",5,"$92,262.10",0.01,"$6,636.68",7.19,UPI
10209,12/27/2024,,Dhruv Srinivasan,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minus,3,"$47,479.00",0,"$142,437.00",0.00,"$13,234.40",9.29,Credit Card
10210,12/24/2023,,Chirag Grewal,East,Ranchi,Electronics,Headphones,Headphones Similique,3,"$62,485.00",5,"$178,082.25",0.00,"$27,415.31",15.39,Net Banking
10211,3/16/2024,,Kimaya Mallick,West,Mumbai,Groceries,Spices,Spices Incidunt,5,"$18,762.00",5,"$89,119.50",0.01,"$6,850.32",7.69,Credit Card
10212,5/6/2024,,Purab Boase,South,Bangalore,Electronics,Headphones,Headphones Maiores,5,"$76,126.00",10,"$342,567.00",0.00,"$48,726.33",14.22,COD
10213,3/20/2025,,Ritvik Suri,West,Surat,Clothing,Women's Wear,Women's Wear Iste,2,"$60,550.00",10,"$108,990.00",0.01,"$22,383.22",20.54,Debit Card
10214,1/11/2024,,Samarth Sibal,South,Chennai,Groceries,Oil,Oil Sunt,3,"$42,839.00",5,"$122,091.15",0.00,"$30,284.02",24.80,COD
10215,3/3/2024,,Ranbir Randhawa,South,Bangalore,Furniture,Sofa,Sofa Vel,4,"$21,265.00",0,"$85,060.00",0.00,"$4,989.48",5.87,Net Banking
10216,7/17/2025,,Pihu Srinivasan,South,Bangalore,Furniture,Bed,Bed Architecto,3,"$50,927.00",15,"$129,863.85",0.01,"$11,599.47",8.93,UPI
10217,3/8/2025,,Hunar Mand,East,Patna,Books,Fiction,Fiction Dolorem,4,"$29,195.00",15,"$99,263.00",0.02,"$7,993.99",8.05,UPI
10218,12/1/2024,,Fateh Shroff,North,Delhi,Sports,Tennis Racket,Tennis Racket Rem,5,"$39,970.00",20,"$159,880.00",0.01,"$13,769.85",8.61,Net Banking
10219,3/7/2025,,Piya Korpal,North,Jaipur,Electronics,Headphones,Headphones Recusandae,4,"$19,169.00",10,"$69,008.40",0.01,"$15,768.95",22.85,UPI
10220,11/22/2024,,Dishani Ranganathan,South,Coimbatore,Toys,RC Car,RC Car Quam,3,"$12,676.00",15,"$32,323.80",0.05,"$4,419.76",13.67,UPI
10221,1/10/2025,,Raunak Krishnamurthy,West,Pune,Beauty,Shampoo,Shampoo Rem,4,"$16,526.00",15,"$56,188.40",0.03,"$9,406.60",16.74,Debit Card
10222,3/3/2024,,Devansh Karnik,South,Coimbatore,Furniture,Chair,Chair Sint,4,"$4,135.00",15,"$14,059.00",0.11,$765.58,5.45,Debit Card
10223,10/2/2024,,Misha Setty,West,Ahmedabad,Beauty,Lipstick,Lipstick Atque,2,"$22,859.00",5,"$43,432.10",0.01,"$8,765.28",20.18,Credit Card
10224,9/4/2025,,Hridaan Karnik,West,Pune,Books,Non-Fiction,Non-Fiction Porro,2,"$77,443.00",15,"$131,653.10",0.01,"$24,358.19",18.50,Net Banking
10225,11/12/2023,,Jayesh Kalita,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder Aperiam,3,"$70,729.00",0,"$212,187.00",0.00,"$12,130.56",5.72,UPI
10226,5/14/2024,,Madhav Jaggi,West,Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Placeat,5,"$57,741.00",0,"$288,705.00",0.00,"$70,358.14",24.37,Net Banking
10227,7/18/2024,,Priyansh Gour,North,Chandigarh,Groceries,Rice,Rice Ullam,5,"$65,635.00",10,"$295,357.50",0.00,"$58,308.10",19.74,COD
10228,9/3/2025,,Shray Dugar,North,Jaipur,Groceries,Spices,Spices Cum,3,"$17,427.00",10,"$47,052.90",0.02,"$10,506.97",22.33,Net Banking
10229,5/4/2024,,Rhea Ratti,South,Coimbatore,Clothing,Accessories,Accessories Est,5,"$41,707.00",10,"$187,681.50",0.01,"$30,495.34",16.25,Net Banking
10230,8/7/2024,,Akarsh Kala,West,Goa,Kitchen,Cookware Set,Cookware Set Nihil,3,"$12,925.00",20,"$31,020.00",0.06,"$2,254.01",7.27,Net Banking
10231,11/6/2024,,Neysa Kothari,East,Ranchi,Sports,Cricket Bat,Cricket Bat Ex,4,"$28,451.00",20,"$91,043.20",0.02,"$17,254.47",18.95,UPI
10232,2/16/2024,,Shaan Seth,North,Amritsar,Home Decor,Wall Art,Wall Art Earum,1,"$46,500.00",20,"$37,200.00",0.05,"$7,575.46",20.36,UPI
10233,11/28/2024,,Adira Dar,South,Coimbatore,Home Decor,Clock,Clock Optio,4,"$73,548.00",20,"$235,353.60",0.01,"$32,457.28",13.79,UPI
10234,8/14/2025,,Mehul Bose,East,Bhubaneswar,Home Decor,Clock,Clock Maiores,3,"$51,697.00",5,"$147,336.45",0.00,"$21,418.07",14.54,COD
10235,7/17/2025,,Reyansh Mahajan,East,Guwahati,Groceries,Sugar,Sugar Iusto,1,"$39,944.00",15,"$33,952.40",0.04,"$7,336.34",21.61,Debit Card
10236,2/4/2025,,Dhruv Bhattacharyya,West,Surat,Beauty,Shampoo,Shampoo Libero,4,"$18,454.00",20,"$59,052.80",0.03,"$3,756.64",6.36,Debit Card
10237,12/14/2024,,Advika Ramakrishnan,South,Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,"$30,222.00",0,"$60,444.00",0.00,"$5,067.90",8.38,Net Banking
10238,2/1/2024,,Eshani Anand,South,Bangalore,Books,Biography,Biography Deleniti,5,"$7,034.00",15,"$29,894.50",0.05,"$7,348.88",24.58,COD
10239,7/15/2025,,Vardaniya Borra,East,Guwahati,Electronics,Headphones,Headphones Doloribus,5,"$57,335.00",20,"$229,340.00",0.01,"$28,515.03",12.43,Net Banking
10240,10/26/2024,,Misha Batra,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Delectus,4,"$9,093.00",10,"$32,734.80",0.03,"$4,322.02",13.20,COD
10241,10/30/2023,,Vaibhav Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Sint,2,"$34,565.00",15,"$58,760.50",0.03,"$13,789.31",23.47,Credit Card
10242,12/29/2023,,Kimaya Vala,South,Coimbatore,Home Decor,Wall Art,Wall Art Tenetur,5,"$52,040.00",0,"$260,200.00",0.00,"$18,189.62",6.99,COD
10243,2/13/2025,,Onkar Verma,East,Kolkata,Electronics,Camera,Camera Minus,2,"$53,365.00",20,"$85,384.00",0.02,"$15,861.81",18.58,Debit Card
10244,9/19/2024,,Shanaya Bhat,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,4,"$15,498.00",0,"$61,992.00",0.00,"$5,890.90",9.50,Credit Card
10245,10/30/2023,,Pihu Varghese,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,1,"$3,128.00",15,"$2,658.80",0.56,$362.44,13.63,UPI
10246,3/31/2024,,Zain Sen,South,Bangalore,Clothing,Men's Wear,Men's Wear Ex,5,"$23,664.00",15,"$100,572.00",0.01,"$22,121.16",22.00,COD
10247,2/24/2025,,Suhana Ganguly,South,Thiruvananthapuram,Groceries,Spices,Spices Pariatur,2,"$28,416.00",10,"$51,148.80",0.02,"$5,324.04",10.41,Net Banking
10248,3/18/2025,,Manjari Mangal,East,Bhubaneswar,Furniture,Cabinet,Cabinet Nisi,1,"$59,778.00",15,"$50,811.30",0.03,"$8,498.57",16.73,Debit Card
10249,6/13/2024,,Yasmin Sekhon,East,Ranchi,Electronics,Smartwatch,Smartwatch Tempore,4,"$31,095.00",15,"$105,723.00",0.01,"$22,061.05",20.87,Debit Card
10250,10/18/2023,,Faiyaz Issac,East,Kolkata,Furniture,Table,Table Deserunt,2,"$50,258.00",15,"$85,438.60",0.02,"$10,418.46",12.19,UPI
10251,9/24/2024,,Darshit Hans,West,Pune,Home Decor,Clock,Clock Perferendis,2,"$60,360.00",5,"$114,684.00",0.00,"$11,743.67",10.24,Credit Card
10252,3/2/2024,,Charvi Shenoy,North,Lucknow,Toys,Doll,Doll Assumenda,2,"$63,148.00",5,"$119,981.20",0.00,"$23,234.02",19.36,COD
10253,5/21/2024,,Khushi Bhalla,South,Hyderabad,Clothing,Men's Wear,Men's Wear Aliquid,5,"$57,913.00",0,"$289,565.00",0.00,"$61,458.27",21.22,COD
10254,1/16/2025,,Samarth Biswas,West,Goa,Clothing,Women's Wear,Women's Wear Totam,2,"$58,276.00",10,"$104,896.80",0.01,"$17,061.36",16.26,COD
10255,11/7/2023,,Badal Mangal,East,Ranchi,Home Decor,Cushion,Cushion Ipsum,5,"$6,472.00",10,"$29,124.00",0.03,"$7,277.61",24.99,Debit Card
10256,1/12/2025,,Nirvi Keer,North,Amritsar,Electronics,Headphones,Headphones Deleniti,3,"$3,517.00",5,"$10,023.45",0.05,"$1,456.11",14.53,UPI
10257,3/28/2024,,Gatik Comar,West,Pune,Groceries,Spices,Spices Reiciendis,3,"$7,479.00",20,"$17,949.60",0.11,"$2,704.40",15.07,Net Banking
10258,10/21/2024,,Hazel Hayre,North,Jaipur,Home Decor,Vase,Vase Laboriosam,5,"$72,191.00",10,"$324,859.50",0.00,"$53,183.45",16.37,Credit Card
10259,12/15/2024,,Ritvik Mangat,North,Chandigarh,Clothing,Accessories,Accessories Iure,1,"$59,846.00",5,"$56,853.70",0.01,"$9,759.16",17.17,COD
10260,6/3/2024,,Damini Kapur,South,Bangalore,Clothing,Women's Wear,Women's Wear Officia,1,"$59,828.00",5,"$56,836.60",0.01,"$8,325.15",14.65,Net Banking
10261,8/30/2025,,Tushar Devan,South,Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,"$27,785.00",0,"$55,570.00",0.00,"$6,793.55",12.23,UPI
10262,10/25/2024,,Rohan Iyengar,East,Patna,Sports,Yoga Mat,Yoga Mat Quibusdam,3,"$24,823.00",10,"$67,022.10",0.01,"$14,626.79",21.82,COD
10263,11/22/2023,,Bhavin Tara,North,Jaipur,Toys,Action Figure,Action Figure Beatae,3,"$50,511.00",10,"$136,379.70",0.01,"$20,913.92",15.34,COD
10264,2/5/2024,,Drishya Mangal,South,Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,"$39,061.00",20,"$124,995.20",0.02,"$30,886.70",24.71,Credit Card
10265,3/7/2024,,Divyansh Bhavsar,East,Kolkata,Kitchen,Cookware Set,Cookware Set Ut,5,"$30,115.00",10,"$135,517.50",0.01,"$8,531.85",6.30,UPI
10266,10/26/2024,,Anay Warrior,East,Guwahati,Books,Fiction,Fiction Aliquid,1,"$43,894.00",20,"$35,115.20",0.06,"$4,820.48",13.73,UPI
10267,2/5/2025,,Khushi Taneja,East,Bhubaneswar,Toys,RC Car,RC Car Ipsum,3,"$33,800.00",5,"$96,330.00",0.01,"$11,891.60",12.34,Net Banking
10268,3/27/2025,,Siya Chandra,North,Chandigarh,Kitchen,Microwave,Microwave Eius,2,"$9,711.00",10,"$17,479.80",0.06,"$2,640.87",15.11,Credit Card
10269,2/20/2025,,Taran Vig,South,Chennai,Toys,Doll,Doll Eius,5,"$57,388.00",20,"$229,552.00",0.01,"$51,151.30",22.28,UPI
10270,6/9/2024,,Nitya Gopal,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Consequuntur,4,"$27,669.00",20,"$88,540.80",0.02,"$16,698.92",18.86,Net Banking
10271,9/29/2024,,Dishani Chaudhry,East,Ranchi,Electronics,Laptop,Laptop Ipsam,2,"$63,300.00",0,"$126,600.00",0.00,"$16,591.78",13.11,Debit Card
10272,9/2/2025,,Advika Grover,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Neque,4,"$32,197.00",10,"$115,909.20",0.01,"$27,119.30",23.40,Credit Card
10273,8/27/2024,,Suhana Rastogi,East,Bhubaneswar,Toys,RC Car,RC Car Et,4,"$25,239.00",15,"$85,812.60",0.02,"$9,112.69",10.62,Debit Card
10274,2/16/2024,,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,"$47,304.00",15,"$160,833.60",0.01,"$35,806.38",22.26,Credit Card
10275,4/16/2025,,Rhea Basak,East,Kolkata,Sports,Football,Football Temporibus,2,"$19,112.00",10,"$34,401.60",0.03,"$6,928.02",20.14,Debit Card
10276,4/14/2024,,Anya Sha,South,Coimbatore,Electronics,Mobile,Mobile Laudantium,5,$890.00,20,"$3,560.00",0.56,$448.45,12.60,UPI
10277,4/10/2024,,Alia Ravi,North,Lucknow,Beauty,Foundation,Foundation Doloremque,4,"$62,321.00",5,"$236,819.80",0.00,"$40,372.40",17.05,COD
10278,4/22/2025,,Tarini Shukla,West,Surat,Clothing,Women's Wear,Women's Wear Consequuntur,5,"$31,545.00",5,"$149,838.75",0.00,"$36,850.09",24.59,Credit Card
10279,9/27/2024,,Aarush Kaur,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Debitis,1,"$77,022.00",5,"$73,170.90",0.01,"$10,033.02",13.71,COD
10280,2/6/2024,,Uthkarsh Dara,East,Guwahati,Groceries,Oil,Oil Sit,5,"$31,480.00",10,"$141,660.00",0.01,"$22,581.15",15.94,Debit Card
10281,8/17/2025,,Samiha Dutta,East,Patna,Sports,Dumbbells,Dumbbells Assumenda,3,"$77,903.00",15,"$198,652.65",0.01,"$24,667.96",12.42,UPI
10282,8/25/2024,,Mahika Divan,East,Ranchi,Sports,Football,Football Distinctio,4,"$43,141.00",10,"$155,307.60",0.01,"$29,994.41",19.31,COD
10283,6/30/2025,,Vidur Sharaf,East,Patna,Toys,Board Game,Board Game A,2,"$41,901.00",5,"$79,611.90",0.01,"$8,137.53",10.22,Debit Card
10284,5/10/2025,,Purab Seshadri,South,Bangalore,Beauty,Foundation,Foundation Necessitatibus,5,"$74,119.00",10,"$333,535.50",0.00,"$29,686.68",8.90,Credit Card
10285,8/5/2025,,Vanya Sur,South,Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,"$45,039.00",0,"$45,039.00",0.00,"$5,713.33",12.69,Net Banking
10286,2/14/2024,,Rati Goyal,West,Mumbai,Kitchen,Microwave,Microwave Ea,3,"$23,107.00",10,"$62,388.90",0.02,"$14,441.15",23.15,Credit Card
10287,7/23/2025,,Anay Goswami,North,Jaipur,Electronics,Mobile,Mobile Beatae,1,"$19,031.00",5,"$18,079.45",0.03,"$3,429.94",18.97,Credit Card
10288,3/9/2025,,Anika Deol,East,Patna,Home Decor,Vase,Vase Exercitationem,5,"$6,383.00",5,"$30,319.25",0.02,"$6,663.92",21.98,COD
10289,3/30/2024,,Sahil Saxena,North,Jaipur,Electronics,Camera,Camera Quasi,4,"$19,136.00",10,"$68,889.60",0.01,"$11,105.93",16.12,Debit Card
10290,6/23/2025,,Rhea Rajagopalan,West,Ahmedabad,Electronics,Camera,Camera Atque,1,"$24,046.00",20,"$19,236.80",0.10,"$1,484.91",7.72,Net Banking
10291,4/20/2025,,Zaina Bassi,South,Coimbatore,Beauty,Shampoo,Shampoo Nulla,5,"$52,962.00",15,"$225,088.50",0.01,"$19,501.98",8.66,Credit Card
10292,7/16/2024,,Ishita Shroff,South,Bangalore,Furniture,Sofa,Sofa Dolorum,4,$697.00,20,"$2,230.40",0.90,$407.92,18.29,Credit Card
10293,10/16/2023,,Kabir Dubey,West,Goa,Beauty,Foundation,Foundation Officia,4,"$64,428.00",0,"$257,712.00",0.00,"$26,012.11",10.09,Net Banking
10294,5/10/2025,,Zoya Gera,South,Hyderabad,Beauty,Shampoo,Shampoo Saepe,1,"$15,196.00",5,"$14,436.20",0.03,$906.84,6.28,COD
10295,11/5/2023,,Shalv Lad,North,Delhi,Furniture,Chair,Chair Assumenda,2,"$78,645.00",5,"$149,425.50",0.00,"$16,809.48",11.25,Debit Card
10296,6/3/2024,,Kaira Sinha,South,Bangalore,Clothing,Accessories,Accessories Perspiciatis,4,"$66,392.00",0,"$265,568.00",0.00,"$59,731.79",22.49,UPI
10297,6/9/2024,,Aaina Gala,East,Patna,Home Decor,Lamp,Lamp Ex,3,"$53,780.00",5,"$153,273.00",0.00,"$15,727.77",10.26,Net Banking
10298,9/17/2025,,Pari Vohra,North,Lucknow,Books,Fiction,Fiction Rem,5,"$27,298.00",15,"$116,016.50",0.01,"$26,646.97",22.97,Credit Card
10299,1/3/2024,,Lagan Kala,South,Thiruvananthapuram,Books,Textbook,Textbook Alias,1,"$72,532.00",5,"$68,905.40",0.01,"$5,338.34",7.75,Net Banking
10300,9/14/2024,,Keya Borah,North,Lucknow,Electronics,Camera,Camera Placeat,5,"$32,758.00",5,"$155,600.50",0.00,"$33,651.01",21.63,Net Banking
10301,8/29/2024,,Hiran Balakrishnan,West,Mumbai,Electronics,Headphones,Headphones Rerum,1,"$50,673.00",0,"$50,673.00",0.00,"$6,174.29",12.18,COD
10302,4/1/2025,,Heer Lal,East,Kolkata,Beauty,Foundation,Foundation Molestias,3,"$51,988.00",5,"$148,165.80",0.00,"$28,610.94",19.31,UPI
10303,5/13/2024,,Stuvan Hayer,North,Chandigarh,Furniture,Bed,Bed Optio,5,"$50,808.00",20,"$203,232.00",0.01,"$18,444.62",9.08,Debit Card
10304,10/18/2024,,Mishti Lata,West,Pune,Sports,Dumbbells,Dumbbells Dolorem,1,"$60,395.00",10,"$54,355.50",0.02,"$8,805.24",16.20,UPI
10305,8/31/2025,,Vedika Shetty,South,Chennai,Kitchen,Cookware Set,Cookware Set Eligendi,4,"$18,577.00",0,"$74,308.00",0.00,"$9,828.04",13.23,UPI
10306,3/26/2024,,Shalv Ahluwalia,North,Lucknow,Toys,RC Car,RC Car Nobis,5,"$42,091.00",15,"$178,886.75",0.01,"$33,710.88",18.84,Net Banking
10307,11/5/2023,,Rania Bawa,East,Guwahati,Home Decor,Vase,Vase Quisquam,2,"$48,342.00",10,"$87,015.60",0.01,"$8,010.29",9.21,Net Banking
10308,5/27/2024,,Piya Yadav,North,Chandigarh,Furniture,Sofa,Sofa Temporibus,5,"$14,484.00",10,"$65,178.00",0.02,"$14,017.38",21.51,UPI
10309,6/11/2025,,Emir Doctor,South,Chennai,Beauty,Shampoo,Shampoo Commodi,3,"$75,112.00",0,"$225,336.00",0.00,"$41,756.57",18.53,UPI
10310,9/13/2024,,Tiya Bedi,North,Delhi,Furniture,Bed,Bed Aspernatur,1,"$61,423.00",5,"$58,351.85",0.01,"$7,117.79",12.20,Net Banking
10311,7/17/2024,,Lavanya Cherian,South,Coimbatore,Toys,Board Game,Board Game Consectetur,5,"$68,955.00",5,"$327,536.25",0.00,"$66,432.74",20.28,Net Banking
